,snapshot_date,user_id,total_asset_value
9185,2022-07-31,user_0602,2195166.68
9186,2022-08-31,user_0602,2336140.33
9187,2022-09-30,user_0602,2689140.02
9188,2022-10-31,user_0602,2989282.31
9189,2022-11-30,user_0602,2193630.73
9190,2022-12-31,user_0602,2096173.8
9191,2023-01-31,user_0602,2810568.53
9192,2023-02-28,user_0602,2716723.5
9193,2023-03-31,user_0602,2375481.68
9194,2023-04-30,user_0602,3093603.21
9195,2023-05-31,user_0602,2676817.16
9196,2023-06-30,user_0602,2785874.51
9197,2023-07-31,user_0602,2488156.32
9198,2023-08-31,user_0602,3055920.02
9199,2023-09-30,user_0602,2380728.45
9200,2023-10-31,user_0602,2875174.14
9201,2023-11-30,user_0602,2213988.34
9202,2023-12-31,user_0602,2654471.52
9203,2024-01-31,user_0602,2696313.85
9204,2024-02-29,user_0602,2288971.96
9205,2024-03-31,user_0602,2430621.77
9206,2024-04-30,user_0602,2278871.6
9207,2024-05-31,user_0602,2975837.65
9208,2024-01-31,user_0603,2097056.54
9209,2024-02-29,user_0603,2190958.31
9210,2024-03-31,user_0603,2009286.77
9211,2024-04-30,user_0603,2081888.78
9212,2024-05-31,user_0603,2245296.85
9213,2023-04-30,user_0604,878134.96
9214,2023-05-31,user_0604,1211581.83
9215,2023-06-30,user_0604,920417.75
9216,2023-07-31,user_0604,1026731.46
9217,2023-08-31,user_0604,1136307.42
9218,2023-09-30,user_0604,1051773.62
9219,2023-10-31,user_0604,1084194.55
9220,2023-11-30,user_0604,890206.36
9221,2023-12-31,user_0604,985461.82
9222,2024-01-31,user_0604,1106974.86
9223,2024-02-29,user_0604,909279.75
9224,2024-03-31,user_0604,1021930.36
9225,2024-04-30,user_0604,1065420.86
9226,2024-05-31,user_0604,1147750.76
9227,2023-08-31,user_0605,1239905.05
9228,2023-09-30,user_0605,1235464.52
9229,2023-10-31,user_0605,837802.51
9230,2023-11-30,user_0605,985888.73
9231,2023-12-31,user_0605,860928.65
9232,2024-01-31,user_0605,964767.31
9233,2024-02-29,user_0605,1085430.04
9234,2024-03-31,user_0605,1086126.84
9235,2024-04-30,user_0605,872929.39
9236,2024-05-31,user_0605,1114597.07
9237,2022-10-31,user_0606,2753089.6
9238,2022-11-30,user_0606,2417007.05
9239,2022-12-31,user_0606,2095288.32
9240,2023-01-31,user_0606,2771132.67
9241,2023-02-28,user_0606,2801837.95
9242,2023-03-31,user_0606,2834269.52
9243,2023-04-30,user_0606,2133757.5
9244,2023-05-31,user_0606,2633056.99
9245,2023-06-30,user_0606,2525266.83
9246,2023-07-31,user_0606,2895583.93
9247,2023-08-31,user_0606,2848855.44
9248,2023-09-30,user_0606,3087390.98
9249,2023-10-31,user_0606,3031777.23
9250,2023-11-30,user_0606,2676541.82
9251,2023-12-31,user_0606,3118585.58
9252,2024-01-31,user_0606,2249851.14
9253,2024-02-29,user_0606,2100168.06
9254,2024-03-31,user_0606,2205507.34
9255,2024-04-30,user_0606,2464244.94
9256,2024-05-31,user_0606,2882934.84
9257,2023-06-30,user_0607,1621276.8
9258,2023-07-31,user_0607,1599226.48
9259,2023-08-31,user_0607,1629292.71
9260,2023-09-30,user_0607,1275325.95
9261,2023-10-31,user_0607,1467015.71
9262,2023-11-30,user_0607,1581680.63
9263,2023-12-31,user_0607,1331826.53
9264,2024-01-31,user_0607,1654759.09
9265,2024-02-29,user_0607,1620524.64
9266,2024-03-31,user_0607,1236029.71
9267,2024-04-30,user_0607,1293176.94
9268,2024-05-31,user_0607,1304538.24
9269,2022-11-30,user_0608,2358333.67
9270,2022-12-31,user_0608,2827869.38
9271,2023-01-31,user_0608,2226959.26
9272,2023-02-28,user_0608,2752817.18
9273,2023-03-31,user_0608,2309290.19
9274,2023-04-30,user_0608,2777611.76
9275,2023-05-31,user_0608,2553612.18
9276,2023-06-30,user_0608,2810167.74
9277,2023-07-31,user_0608,2582350.88
9278,2023-08-31,user_0608,3078290.47
9279,2023-09-30,user_0608,2973335.85
9280,2023-10-31,user_0608,3067944.64
9281,2023-11-30,user_0608,2396431.22
9282,2023-12-31,user_0608,2317447.67
9283,2024-01-31,user_0608,2758025.48
9284,2024-02-29,user_0608,3098283.27
9285,2024-03-31,user_0608,2276258.45
9286,2024-04-30,user_0608,2409196.03
9287,2024-05-31,user_0608,2961494.7
9288,2022-01-31,user_0609,8939597.06
9289,2022-02-28,user_0609,8899391.9
9290,2022-03-31,user_0609,8283382.1
9291,2022-04-30,user_0609,9290658.47
9292,2022-05-31,user_0609,9793929.81
9293,2022-06-30,user_0609,9984460.44
9294,2022-07-31,user_0609,7026830.41
9295,2022-08-31,user_0609,8768400.85
9296,2022-09-30,user_0609,7006090.48
9297,2022-10-31,user_0609,9961018.56
9298,2022-11-30,user_0609,8341449.42
9299,2022-12-31,user_0609,9959628.93
9300,2023-01-31,user_0609,7511920.05
9301,2023-02-28,user_0609,7425004.82
9302,2023-03-31,user_0609,9986407.69
9303,2023-04-30,user_0609,10089596.3
9304,2023-05-31,user_0609,9500416.02
9305,2023-06-30,user_0609,7629841.17
9306,2023-07-31,user_0609,7458017.25
9307,2023-08-31,user_0609,9435942.33
9308,2023-09-30,user_0609,9047112.08
9309,2023-10-31,user_0609,9861943.52
9310,2023-11-30,user_0609,7817961.8
9311,2023-12-31,user_0609,7881642.86
9312,2024-01-31,user_0609,9379725.42
9313,2024-02-29,user_0609,7787254.58
9314,2024-03-31,user_0609,8455145.2
9315,2024-04-30,user_0609,8653494.47
9316,2024-05-31,user_0609,9165266.16
9317,2023-01-31,user_0610,1556031.51
9318,2023-02-28,user_0610,1307788.3
9319,2023-03-31,user_0610,1111289.96
9320,2023-04-30,user_0610,1125241.85
9321,2023-05-31,user_0610,1617675.53
9322,2023-06-30,user_0610,1427396.85
9323,2023-07-31,user_0610,1356020.14
9324,2023-08-31,user_0610,1562206.81
9325,2023-09-30,user_0610,1479027.22
9326,2023-10-31,user_0610,1187513.9
9327,2023-11-30,user_0610,1092736.83
9328,2023-12-31,user_0610,1623422.55
9329,2024-01-31,user_0610,1431301.85
9330,2024-02-29,user_0610,1348478.36
9331,2024-03-31,user_0610,1603022.24
9332,2024-04-30,user_0610,1289757.57
9333,2024-05-31,user_0610,1482112.74
9334,2022-10-31,user_0611,11823195.12
9335,2022-11-30,user_0611,11823686.45
9336,2022-12-31,user_0611,8879149.86
9337,2023-01-31,user_0611,12473667.03
9338,2023-02-28,user_0611,12909367.94
9339,2023-03-31,user_0611,10817670.42
9340,2023-04-30,user_0611,11308500.2
9341,2023-05-31,user_0611,10267219.55
9342,2023-06-30,user_0611,12300406.13
9343,2023-07-31,user_0611,12086332.53
9344,2023-08-31,user_0611,12094722.62
9345,2023-09-30,user_0611,12078919.47
9346,2023-10-31,user_0611,9798306.76
9347,2023-11-30,user_0611,9330059.41
9348,2023-12-31,user_0611,10205558.26
9349,2024-01-31,user_0611,11374287.48
9350,2024-02-29,user_0611,10597611.4
9351,2024-03-31,user_0611,9933903.38
9352,2024-04-30,user_0611,8931536.48
9353,2024-05-31,user_0611,9368087.35
9354,2024-04-30,user_0612,5042823.49
9355,2024-05-31,user_0612,4739544.7
9356,2023-07-31,user_0613,796296.82
9357,2023-08-31,user_0613,856740.32
9358,2023-09-30,user_0613,955679.06
9359,2023-10-31,user_0613,732312.33
9360,2023-11-30,user_0613,730725.3
9361,2023-12-31,user_0613,828909.94
9362,2024-01-31,user_0613,922224.01
9363,2024-02-29,user_0613,735751.98
9364,2024-03-31,user_0613,686114.05
9365,2024-04-30,user_0613,731397.73
9366,2024-05-31,user_0613,790441.02
9367,2022-11-30,user_0614,8376990.35
9368,2022-12-31,user_0614,8616284.73
9369,2023-01-31,user_0614,6963568.14
9370,2023-02-28,user_0614,8266344.77
9371,2023-03-31,user_0614,6056430.26
9372,2023-04-30,user_0614,7476670.95
9373,2023-05-31,user_0614,8290593.7
9374,2023-06-30,user_0614,7081186.78
9375,2023-07-31,user_0614,6275493.87
9376,2023-08-31,user_0614,6687303.8
9377,2023-09-30,user_0614,7295747.04
9378,2023-10-31,user_0614,8325122.92
9379,2023-11-30,user_0614,8047276.77
9380,2023-12-31,user_0614,6100242.19
9381,2024-01-31,user_0614,7454578.04
9382,2024-02-29,user_0614,8409599.33
9383,2024-03-31,user_0614,7545201.17
9384,2024-04-30,user_0614,6045674.35
9385,2024-05-31,user_0614,8265463.54
9386,2023-05-31,user_0615,87994234.54
9387,2023-06-30,user_0615,85082733.19
9388,2023-07-31,user_0615,93672035.49
9389,2023-08-31,user_0615,109904470.28
9390,2023-09-30,user_0615,104504290.14
9391,2023-10-31,user_0615,103531661.92
9392,2023-11-30,user_0615,80773847.93
9393,2023-12-31,user_0615,106629432.14
9394,2024-01-31,user_0615,94135915.13
9395,2024-02-29,user_0615,107429135.92
9396,2024-03-31,user_0615,97662953.68
9397,2024-04-30,user_0615,104382855.87
9398,2024-05-31,user_0615,79756679.7
9399,2024-04-30,user_0616,2046247.51
9400,2024-05-31,user_0616,1966156.39
9401,2023-01-31,user_0617,2014475.63
9402,2023-02-28,user_0617,1927694.17
9403,2023-03-31,user_0617,1616880.67
9404,2023-04-30,user_0617,1737396.08
9405,2023-05-31,user_0617,1730199.48
9406,2023-06-30,user_0617,1790764.51
9407,2023-07-31,user_0617,2034076.18
9408,2023-08-31,user_0617,1886959.07
9409,2023-09-30,user_0617,2297477.63
9410,2023-10-31,user_0617,1560227.67
9411,2023-11-30,user_0617,1715070.09
9412,2023-12-31,user_0617,1991771.85
9413,2024-01-31,user_0617,2228557.89
9414,2024-02-29,user_0617,1574208.2
9415,2024-03-31,user_0617,2231864.01
9416,2024-04-30,user_0617,1940585.36
9417,2024-05-31,user_0617,2155914.9
9418,2023-09-30,user_0618,12746392.36
9419,2023-10-31,user_0618,14889613.33
9420,2023-11-30,user_0618,16591271.39
9421,2023-12-31,user_0618,16365397.82
9422,2024-01-31,user_0618,14504440.41
9423,2024-02-29,user_0618,16969987.75
9424,2024-03-31,user_0618,15583112.77
9425,2024-04-30,user_0618,14522563.45
9426,2024-05-31,user_0618,11840199.2
9427,2022-01-31,user_0619,8571271.17
9428,2022-02-28,user_0619,8158447.45
9429,2022-03-31,user_0619,10415093.12
9430,2022-04-30,user_0619,10354251.59
9431,2022-05-31,user_0619,8271808.57
9432,2022-06-30,user_0619,8620330.39
9433,2022-07-31,user_0619,9738876.07
9434,2022-08-31,user_0619,10033460.27
9435,2022-09-30,user_0619,7467711.87
9436,2022-10-31,user_0619,8815092.67
9437,2022-11-30,user_0619,10314630.09
9438,2022-12-31,user_0619,9430158.48
9439,2023-01-31,user_0619,8999731.11
9440,2023-02-28,user_0619,9619344.45
9441,2023-03-31,user_0619,9418987.82
9442,2023-04-30,user_0619,10412819.13
9443,2023-05-31,user_0619,10308018.41
9444,2023-06-30,user_0619,8485892.05
9445,2023-07-31,user_0619,7191454.46
9446,2023-08-31,user_0619,8255501.38
9447,2023-09-30,user_0619,7796177.39
9448,2023-10-31,user_0619,7543708.68
9449,2023-11-30,user_0619,10220629.63
9450,2023-12-31,user_0619,9590631.69
9451,2024-01-31,user_0619,7193434.37
9452,2024-02-29,user_0619,10333207.68
9453,2024-03-31,user_0619,10273947.5
9454,2024-04-30,user_0619,10438089.55
9455,2024-05-31,user_0619,10015123.87
9456,2023-05-31,user_0620,731437.95
9457,2023-06-30,user_0620,580925.88
9458,2023-07-31,user_0620,756704.56
9459,2023-08-31,user_0620,612695.88
9460,2023-09-30,user_0620,818731.33
9461,2023-10-31,user_0620,818273.62
9462,2023-11-30,user_0620,723575.7
9463,2023-12-31,user_0620,767658.74
9464,2024-01-31,user_0620,797074.05
9465,2024-02-29,user_0620,666278.57
9466,2024-03-31,user_0620,719277.73
9467,2024-04-30,user_0620,606843.48
9468,2024-05-31,user_0620,832587.05
9469,2022-08-31,user_0621,2804784.94
9470,2022-09-30,user_0621,2883745.6
9471,2022-10-31,user_0621,2752015.35
9472,2022-11-30,user_0621,2260685.81
9473,2022-12-31,user_0621,2518568.08
9474,2023-01-31,user_0621,2373609.49
9475,2023-02-28,user_0621,2623491.0
9476,2023-03-31,user_0621,2525612.85
9477,2023-04-30,user_0621,3119008.53
9478,2023-05-31,user_0621,2828927.29
9479,2023-06-30,user_0621,3181524.07
9480,2023-07-31,user_0621,2976767.23
9481,2023-08-31,user_0621,2999952.38
9482,2023-09-30,user_0621,3248442.34
9483,2023-10-31,user_0621,3215628.84
9484,2023-11-30,user_0621,2330295.17
9485,2023-12-31,user_0621,2911997.16
9486,2024-01-31,user_0621,2725353.06
9487,2024-02-29,user_0621,2936040.47
9488,2024-03-31,user_0621,3233076.01
9489,2024-04-30,user_0621,2272413.55
9490,2024-05-31,user_0621,2271194.98
9491,2022-03-31,user_0622,754814.95
9492,2022-04-30,user_0622,617917.99
9493,2022-05-31,user_0622,622577.99
9494,2022-06-30,user_0622,615796.9
9495,2022-07-31,user_0622,585749.94
9496,2022-08-31,user_0622,535313.16
9497,2022-09-30,user_0622,763119.14
9498,2022-10-31,user_0622,586251.84
9499,2022-11-30,user_0622,759817.97
9500,2022-12-31,user_0622,776036.26
9501,2023-01-31,user_0622,676512.28
9502,2023-02-28,user_0622,622851.85
9503,2023-03-31,user_0622,726173.38
9504,2023-04-30,user_0622,531774.03
9505,2023-05-31,user_0622,768988.09
9506,2023-06-30,user_0622,632210.01
9507,2023-07-31,user_0622,606134.6
9508,2023-08-31,user_0622,558437.0
9509,2023-09-30,user_0622,775894.18
9510,2023-10-31,user_0622,738049.44
9511,2023-11-30,user_0622,715183.68
9512,2023-12-31,user_0622,769538.85
9513,2024-01-31,user_0622,777117.9
9514,2024-02-29,user_0622,595591.66
9515,2024-03-31,user_0622,731615.53
9516,2024-04-30,user_0622,726484.24
9517,2024-05-31,user_0622,671435.67
9518,2022-05-31,user_0623,1030372.06
9519,2022-06-30,user_0623,811368.99
9520,2022-07-31,user_0623,903705.12
9521,2022-08-31,user_0623,707642.36
9522,2022-09-30,user_0623,851234.34
9523,2022-10-31,user_0623,917026.47
9524,2022-11-30,user_0623,834349.06
9525,2022-12-31,user_0623,868041.25
9526,2023-01-31,user_0623,768141.55
9527,2023-02-28,user_0623,823577.66
9528,2023-03-31,user_0623,954336.32
9529,2023-04-30,user_0623,1040662.81
9530,2023-05-31,user_0623,865125.85
9531,2023-06-30,user_0623,941259.26
9532,2023-07-31,user_0623,1042932.2
9533,2023-08-31,user_0623,972357.87
9534,2023-09-30,user_0623,704401.05
9535,2023-10-31,user_0623,1028688.33
9536,2023-11-30,user_0623,1004518.05
9537,2023-12-31,user_0623,795855.89
9538,2024-01-31,user_0623,764471.26
9539,2024-02-29,user_0623,1015962.14
9540,2024-03-31,user_0623,942185.85
9541,2024-04-30,user_0623,783898.65
9542,2024-05-31,user_0623,951013.42
9543,2024-01-31,user_0624,9424089.56
9544,2024-02-29,user_0624,10434392.55
9545,2024-03-31,user_0624,10313978.78
9546,2024-04-30,user_0624,10242587.65
9547,2024-05-31,user_0624,10273572.3
9548,2024-04-30,user_0625,454646.28
9549,2024-05-31,user_0625,487158.77
9550,2022-05-31,user_0626,899673.2
9551,2022-06-30,user_0626,931653.23
9552,2022-07-31,user_0626,922125.31
9553,2022-08-31,user_0626,804924.29
9554,2022-09-30,user_0626,880541.12
9555,2022-10-31,user_0626,679667.89
9556,2022-11-30,user_0626,719759.75
9557,2022-12-31,user_0626,669867.67
9558,2023-01-31,user_0626,970450.16
9559,2023-02-28,user_0626,842452.33
9560,2023-03-31,user_0626,711854.52
9561,2023-04-30,user_0626,886053.24
9562,2023-05-31,user_0626,814575.67
9563,2023-06-30,user_0626,796618.89
9564,2023-07-31,user_0626,953437.23
9565,2023-08-31,user_0626,886269.44
9566,2023-09-30,user_0626,880526.99
9567,2023-10-31,user_0626,686351.24
9568,2023-11-30,user_0626,684623.34
9569,2023-12-31,user_0626,871944.64
9570,2024-01-31,user_0626,705718.69
9571,2024-02-29,user_0626,802835.35
9572,2024-03-31,user_0626,840977.25
9573,2024-04-30,user_0626,781510.58
9574,2024-05-31,user_0626,682373.78
9575,2024-05-31,user_0627,13756074.63
9576,2022-01-31,user_0628,1032281.67
9577,2022-02-28,user_0628,1008624.82
9578,2022-03-31,user_0628,927305.51
9579,2022-04-30,user_0628,938966.2
9580,2022-05-31,user_0628,959027.97
9581,2022-06-30,user_0628,913164.12
9582,2022-07-31,user_0628,1028751.34
9583,2022-08-31,user_0628,894840.23
9584,2022-09-30,user_0628,921226.48
9585,2022-10-31,user_0628,736664.08
9586,2022-11-30,user_0628,788494.85
9587,2022-12-31,user_0628,1050248.08
9588,2023-01-31,user_0628,767337.25
9589,2023-02-28,user_0628,1050346.27
9590,2023-03-31,user_0628,953369.87
9591,2023-04-30,user_0628,1056160.06
9592,2023-05-31,user_0628,1017887.5
9593,2023-06-30,user_0628,1036325.25
9594,2023-07-31,user_0628,913027.2
9595,2023-08-31,user_0628,1021863.28
9596,2023-09-30,user_0628,889931.86
9597,2023-10-31,user_0628,739343.26
9598,2023-11-30,user_0628,958952.08
9599,2023-12-31,user_0628,986836.03
9600,2024-01-31,user_0628,760095.13
9601,2024-02-29,user_0628,1018466.59
9602,2024-03-31,user_0628,750555.75
9603,2024-04-30,user_0628,883091.11
9604,2024-05-31,user_0628,899840.52
9605,2022-03-31,user_0629,489093.5
9606,2022-04-30,user_0629,580206.94
9607,2022-05-31,user_0629,547206.23
9608,2022-06-30,user_0629,666685.62
9609,2022-07-31,user_0629,571496.8
9610,2022-08-31,user_0629,498498.08
9611,2022-09-30,user_0629,510892.65
9612,2022-10-31,user_0629,632963.21
9613,2022-11-30,user_0629,698448.34
9614,2022-12-31,user_0629,679396.99
9615,2023-01-31,user_0629,504172.5
9616,2023-02-28,user_0629,477389.09
9617,2023-03-31,user_0629,479773.38
9618,2023-04-30,user_0629,604878.01
9619,2023-05-31,user_0629,588553.44
9620,2023-06-30,user_0629,476685.55
9621,2023-07-31,user_0629,487038.02
9622,2023-08-31,user_0629,710212.59
9623,2023-09-30,user_0629,701970.32
9624,2023-10-31,user_0629,503516.77
9625,2023-11-30,user_0629,512365.6
9626,2023-12-31,user_0629,686633.59
9627,2024-01-31,user_0629,593653.6
9628,2024-02-29,user_0629,700321.23
9629,2024-03-31,user_0629,596707.85
9630,2024-04-30,user_0629,610175.61
9631,2024-05-31,user_0629,525632.51
9632,2022-06-30,user_0630,15269603.35
9633,2022-07-31,user_0630,12634155.93
9634,2022-08-31,user_0630,14120305.49
9635,2022-09-30,user_0630,12655880.65
9636,2022-10-31,user_0630,13318153.46
9637,2022-11-30,user_0630,15423913.35
9638,2022-12-31,user_0630,13055753.03
9639,2023-01-31,user_0630,15353723.91
9640,2023-02-28,user_0630,15999963.41
9641,2023-03-31,user_0630,13060736.76
9642,2023-04-30,user_0630,15553533.06
9643,2023-05-31,user_0630,12453408.62
9644,2023-06-30,user_0630,10825811.1
9645,2023-07-31,user_0630,11267018.65
9646,2023-08-31,user_0630,14794482.36
9647,2023-09-30,user_0630,11351827.84
9648,2023-10-31,user_0630,15886641.91
9649,2023-11-30,user_0630,15494333.72
9650,2023-12-31,user_0630,13593183.06
9651,2024-01-31,user_0630,13953486.04
9652,2024-02-29,user_0630,14563394.17
9653,2024-03-31,user_0630,14764239.06
9654,2024-04-30,user_0630,13465381.53
9655,2024-05-31,user_0630,12504307.89
9656,2022-08-31,user_0631,11397651.01
9657,2022-09-30,user_0631,13121390.92
9658,2022-10-31,user_0631,14850175.41
9659,2022-11-30,user_0631,16100815.89
9660,2022-12-31,user_0631,11551669.22
9661,2023-01-31,user_0631,14808120.44
9662,2023-02-28,user_0631,13850909.62
9663,2023-03-31,user_0631,14961464.49
9664,2023-04-30,user_0631,12904852.73
9665,2023-05-31,user_0631,15096306.88
9666,2023-06-30,user_0631,12142208.35
9667,2023-07-31,user_0631,15456621.48
9668,2023-08-31,user_0631,15311543.36
9669,2023-09-30,user_0631,16411102.2
9670,2023-10-31,user_0631,12103013.83
9671,2023-11-30,user_0631,15159222.92
9672,2023-12-31,user_0631,12935190.64
9673,2024-01-31,user_0631,12708007.07
9674,2024-02-29,user_0631,13374850.49
9675,2024-03-31,user_0631,12726634.36
9676,2024-04-30,user_0631,12520530.96
9677,2024-05-31,user_0631,15417557.62
9678,2022-09-30,user_0632,1897375.36
9679,2022-10-31,user_0632,2302892.17
9680,2022-11-30,user_0632,2096745.06
9681,2022-12-31,user_0632,2672456.08
9682,2023-01-31,user_0632,2181334.47
9683,2023-02-28,user_0632,1835503.18
9684,2023-03-31,user_0632,2097386.83
9685,2023-04-30,user_0632,2080288.72
9686,2023-05-31,user_0632,1804075.49
9687,2023-06-30,user_0632,2237768.89
9688,2023-07-31,user_0632,2613773.81
9689,2023-08-31,user_0632,2520690.58
9690,2023-09-30,user_0632,2414855.19
9691,2023-10-31,user_0632,2108017.68
9692,2023-11-30,user_0632,2007659.2
9693,2023-12-31,user_0632,2107191.77
9694,2024-01-31,user_0632,1909699.32
9695,2024-02-29,user_0632,1888497.25
9696,2024-03-31,user_0632,2315801.23
9697,2024-04-30,user_0632,2531197.37
9698,2024-05-31,user_0632,1888409.38
9699,2023-03-31,user_0633,1136070.61
9700,2023-04-30,user_0633,1236539.48
9701,2023-05-31,user_0633,1514720.44
9702,2023-06-30,user_0633,1089023.75
9703,2023-07-31,user_0633,1416754.6
9704,2023-08-31,user_0633,1102397.98
9705,2023-09-30,user_0633,1298656.07
9706,2023-10-31,user_0633,1324081.16
9707,2023-11-30,user_0633,1285257.2
9708,2023-12-31,user_0633,1411494.69
9709,2024-01-31,user_0633,1591466.29
9710,2024-02-29,user_0633,1213429.61
9711,2024-03-31,user_0633,1396714.72
9712,2024-04-30,user_0633,1260354.14
9713,2024-05-31,user_0633,1605294.07
9714,2023-02-28,user_0634,2409500.02
9715,2023-03-31,user_0634,3422599.49
9716,2023-04-30,user_0634,3151741.58
9717,2023-05-31,user_0634,3444179.18
9718,2023-06-30,user_0634,3189355.36
9719,2023-07-31,user_0634,2450395.71
9720,2023-08-31,user_0634,3165780.74
9721,2023-09-30,user_0634,3138339.68
9722,2023-10-31,user_0634,2493905.96
9723,2023-11-30,user_0634,3168893.09
9724,2023-12-31,user_0634,3078654.72
9725,2024-01-31,user_0634,3446595.48
9726,2024-02-29,user_0634,3014160.88
9727,2024-03-31,user_0634,2779207.95
9728,2024-04-30,user_0634,3399946.78
9729,2024-05-31,user_0634,3024637.21
9730,2023-04-30,user_0635,1108810.55
9731,2023-05-31,user_0635,1512380.98
9732,2023-06-30,user_0635,1162840.12
9733,2023-07-31,user_0635,1604018.9
9734,2023-08-31,user_0635,1624714.56
9735,2023-09-30,user_0635,1226972.56
9736,2023-10-31,user_0635,1159152.87
9737,2023-11-30,user_0635,1423875.9
9738,2023-12-31,user_0635,1214524.35
9739,2024-01-31,user_0635,1394534.98
9740,2024-02-29,user_0635,1324510.19
9741,2024-03-31,user_0635,1531794.77
9742,2024-04-30,user_0635,1645820.36
9743,2024-05-31,user_0635,1347881.82
9744,2023-11-30,user_0636,2072538.56
9745,2023-12-31,user_0636,2533363.77
9746,2024-01-31,user_0636,1802738.64
9747,2024-02-29,user_0636,2206810.83
9748,2024-03-31,user_0636,1926484.25
9749,2024-04-30,user_0636,1926544.36
9750,2024-05-31,user_0636,2241745.42
9751,2022-10-31,user_0637,1248680.52
9752,2022-11-30,user_0637,1170812.03
9753,2022-12-31,user_0637,1246681.79
9754,2023-01-31,user_0637,1160788.19
9755,2023-02-28,user_0637,1423640.81
9756,2023-03-31,user_0637,1298862.79
9757,2023-04-30,user_0637,1097573.89
9758,2023-05-31,user_0637,1019893.2
9759,2023-06-30,user_0637,1024481.85
9760,2023-07-31,user_0637,1229732.04
9761,2023-08-31,user_0637,1175107.35
9762,2023-09-30,user_0637,1148698.01
9763,2023-10-31,user_0637,1331919.3
9764,2023-11-30,user_0637,1428539.6
9765,2023-12-31,user_0637,1047782.44
9766,2024-01-31,user_0637,1071442.68
9767,2024-02-29,user_0637,1202847.09
9768,2024-03-31,user_0637,1239784.65
9769,2024-04-30,user_0637,1216295.68
9770,2024-05-31,user_0637,1339897.28
9771,2022-10-31,user_0638,716524.11
9772,2022-11-30,user_0638,807576.06
9773,2022-12-31,user_0638,841098.29
9774,2023-01-31,user_0638,735379.25
9775,2023-02-28,user_0638,614188.18
9776,2023-03-31,user_0638,783371.9
9777,2023-04-30,user_0638,803149.22
9778,2023-05-31,user_0638,630808.39
9779,2023-06-30,user_0638,769020.4
9780,2023-07-31,user_0638,841688.68
9781,2023-08-31,user_0638,780893.0
9782,2023-09-30,user_0638,693788.1
9783,2023-10-31,user_0638,701598.92
9784,2023-11-30,user_0638,597280.49
9785,2023-12-31,user_0638,725538.78
9786,2024-01-31,user_0638,804973.91
9787,2024-02-29,user_0638,855469.81
9788,2024-03-31,user_0638,689116.76
9789,2024-04-30,user_0638,699474.81
9790,2024-05-31,user_0638,590159.64
9791,2022-10-31,user_0639,2649070.58
9792,2022-11-30,user_0639,2343143.75
9793,2022-12-31,user_0639,2641872.29
9794,2023-01-31,user_0639,2557767.71
9795,2023-02-28,user_0639,2700103.77
9796,2023-03-31,user_0639,2256569.62
9797,2023-04-30,user_0639,2584869.54
9798,2023-05-31,user_0639,2560299.04
9799,2023-06-30,user_0639,2038481.43
9800,2023-07-31,user_0639,2224205.42
9801,2023-08-31,user_0639,2789042.39
9802,2023-09-30,user_0639,2102490.14
9803,2023-10-31,user_0639,2320363.17
9804,2023-11-30,user_0639,2169874.59
9805,2023-12-31,user_0639,2086940.19
9806,2024-01-31,user_0639,2083260.01
9807,2024-02-29,user_0639,2289540.98
9808,2024-03-31,user_0639,2733726.44
9809,2024-04-30,user_0639,2892517.53
9810,2024-05-31,user_0639,2507852.31
9811,2023-01-31,user_0640,2320874.35
9812,2023-02-28,user_0640,2223200.98
9813,2023-03-31,user_0640,2378987.44
9814,2023-04-30,user_0640,2408829.82
9815,2023-05-31,user_0640,2194725.58
9816,2023-06-30,user_0640,2115675.51
9817,2023-07-31,user_0640,1997064.09
9818,2023-08-31,user_0640,2055971.96
9819,2023-09-30,user_0640,1958983.45
9820,2023-10-31,user_0640,2027061.23
9821,2023-11-30,user_0640,2421908.1
9822,2023-12-31,user_0640,2482597.2
9823,2024-01-31,user_0640,1972410.44
9824,2024-02-29,user_0640,1854690.75
9825,2024-03-31,user_0640,1735755.25
9826,2024-04-30,user_0640,2369473.65
9827,2024-05-31,user_0640,2397649.98
9828,2022-01-31,user_0641,1653771.89
9829,2022-02-28,user_0641,1782177.32
9830,2022-03-31,user_0641,1545425.89
9831,2022-04-30,user_0641,1432007.95
9832,2022-05-31,user_0641,1375542.33
9833,2022-06-30,user_0641,1453962.07
9834,2022-07-31,user_0641,1720716.02
9835,2022-08-31,user_0641,1527103.65
9836,2022-09-30,user_0641,1865361.05
9837,2022-10-31,user_0641,1357889.46
9838,2022-11-30,user_0641,1571781.24
9839,2022-12-31,user_0641,1468091.12
9840,2023-01-31,user_0641,1878366.28
9841,2023-02-28,user_0641,1825363.76
9842,2023-03-31,user_0641,1941209.47
9843,2023-04-30,user_0641,1378527.88
9844,2023-05-31,user_0641,1809771.89
9845,2023-06-30,user_0641,1382813.68
9846,2023-07-31,user_0641,1401782.74
9847,2023-08-31,user_0641,1326437.02
9848,2023-09-30,user_0641,1603223.74
9849,2023-10-31,user_0641,1382826.78
9850,2023-11-30,user_0641,1527536.47
9851,2023-12-31,user_0641,1480604.18
9852,2024-01-31,user_0641,1936035.82
9853,2024-02-29,user_0641,1729125.87
9854,2024-03-31,user_0641,1567934.46
9855,2024-04-30,user_0641,1872353.89
9856,2024-05-31,user_0641,1342473.37
9857,2023-12-31,user_0642,1343440.66
9858,2024-01-31,user_0642,1097298.94
