,transaction_id,user_id,trade_datetime,asset,trade_type,trade_amount,fee_amount,fee_asset
6991,tx_006991,user_0616,2023-09-12,BTC,buy,23596.99,9.44,KRW
6992,tx_006992,user_0616,2022-11-04,BTC,buy,125474.37,50.19,KRW
6993,tx_006993,user_0617,2023-10-03,XRP,buy,169916.26,67.97,KRW
6994,tx_006994,user_0617,2022-01-30,XRP,sell,24719.85,9.89,KRW
6995,tx_006995,user_0617,2022-08-26,XRP,buy,103961.44,41.58,KRW
6996,tx_006996,user_0617,2022-11-15,XRP,buy,145804.42,58.32,KRW
6997,tx_006997,user_0617,2023-09-06,BTC,buy,146984.32,58.79,KRW
6998,tx_006998,user_0617,2022-08-17,BTC,buy,15404.84,6.16,KRW
6999,tx_006999,user_0617,2022-10-11,ETH,buy,174725.91,69.89,KRW
7000,tx_007000,user_0618,2022-07-26,BTC,buy,642505.44,257.0,KRW
7001,tx_007001,user_0618,2023-07-03,BTC,buy,739805.65,295.92,KRW
7002,tx_007002,user_0618,2022-05-13,BTC,buy,798357.62,319.34,KRW
7003,tx_007003,user_0618,2023-01-09,ETH,sell,927075.95,370.83,KRW
7004,tx_007004,user_0618,2023-02-27,SOL,sell,1411007.91,564.4,KRW
7005,tx_007005,user_0618,2024-01-04,ETH,buy,863834.92,345.53,KRW
7006,tx_007006,user_0618,2022-11-04,XRP,sell,1221529.36,488.61,KRW
7007,tx_007007,user_0618,2023-10-24,BTC,buy,1404466.77,561.79,KRW
7008,tx_007008,user_0618,2023-09-15,XRP,buy,723442.4,289.38,KRW
7009,tx_007009,user_0619,2022-10-27,XRP,buy,1281517.4,512.61,KRW
7010,tx_007010,user_0619,2023-01-06,ETH,sell,1622967.75,649.19,KRW
7011,tx_007011,user_0619,2022-10-09,XRP,sell,754522.4,301.81,KRW
7012,tx_007012,user_0619,2022-02-02,ETH,buy,1168252.99,467.3,KRW
7013,tx_007013,user_0619,2023-05-10,ETH,buy,724837.99,289.94,KRW
7014,tx_007014,user_0619,2023-12-04,XRP,sell,815641.2,326.26,KRW
7015,tx_007015,user_0619,2023-07-17,SOL,sell,1318339.53,527.34,KRW
7016,tx_007016,user_0619,2022-05-18,XRP,sell,1299972.12,519.99,KRW
7017,tx_007017,user_0619,2023-06-08,SOL,buy,1223436.79,489.37,KRW
7018,tx_007018,user_0619,2022-03-19,ETH,buy,1338338.04,535.34,KRW
7019,tx_007019,user_0619,2022-02-26,XRP,sell,1404597.29,561.84,KRW
7020,tx_007020,user_0619,2023-04-17,BTC,buy,1226339.75,490.54,KRW
7021,tx_007021,user_0619,2024-02-02,SOL,buy,547959.51,219.18,KRW
7022,tx_007022,user_0620,2022-12-01,XRP,buy,74930.81,29.97,KRW
7023,tx_007023,user_0620,2022-06-21,XRP,buy,94693.2,37.88,KRW
7024,tx_007024,user_0620,2023-06-09,ETH,buy,105825.95,42.33,KRW
7025,tx_007025,user_0620,2022-04-14,ETH,sell,98230.56,39.29,KRW
7026,tx_007026,user_0620,2022-01-23,SOL,buy,47137.86,18.86,KRW
7027,tx_007027,user_0620,2023-07-21,ETH,sell,175280.19,70.11,KRW
7028,tx_007028,user_0620,2022-07-19,ETH,buy,114663.57,45.87,KRW
7029,tx_007029,user_0620,2023-02-28,SOL,buy,13434.66,5.37,KRW
7030,tx_007030,user_0620,2022-09-20,XRP,buy,159783.16,63.91,KRW
7031,tx_007031,user_0620,2022-04-08,BTC,buy,167807.9,67.12,KRW
7032,tx_007032,user_0620,2022-06-21,XRP,buy,97782.36,39.11,KRW
7033,tx_007033,user_0620,2024-03-12,SOL,sell,159160.55,63.66,KRW
7034,tx_007034,user_0620,2023-11-07,ETH,sell,180042.04,72.02,KRW
7035,tx_007035,user_0621,2024-04-03,BTC,sell,46817.11,18.73,KRW
7036,tx_007036,user_0621,2022-09-06,XRP,sell,131209.33,52.48,KRW
7037,tx_007037,user_0621,2022-08-07,ETH,buy,133847.31,53.54,KRW
7038,tx_007038,user_0621,2024-01-31,SOL,buy,201932.1,80.77,KRW
7039,tx_007039,user_0621,2023-01-20,BTC,buy,163340.18,65.34,KRW
7040,tx_007040,user_0621,2024-04-18,XRP,sell,10000.0,4.0,KRW
7041,tx_007041,user_0621,2022-06-15,XRP,buy,37863.11,15.15,KRW
7042,tx_007042,user_0621,2023-03-06,SOL,buy,143895.49,57.56,KRW
7043,tx_007043,user_0621,2023-06-14,SOL,buy,38390.08,15.36,KRW
7044,tx_007044,user_0621,2022-05-31,SOL,buy,139264.68,55.71,KRW
7045,tx_007045,user_0621,2023-10-20,ETH,buy,76518.23,30.61,KRW
7046,tx_007046,user_0621,2023-09-12,ETH,sell,145429.55,58.17,KRW
7047,tx_007047,user_0621,2022-01-07,SOL,buy,122860.63,49.14,KRW
7048,tx_007048,user_0621,2023-08-09,BTC,buy,135587.43,54.23,KRW
7049,tx_007049,user_0621,2022-04-03,XRP,buy,78632.92,31.45,KRW
7050,tx_007050,user_0621,2023-09-13,BTC,buy,65338.33,26.14,KRW
7051,tx_007051,user_0621,2022-05-05,BTC,buy,63991.95,25.6,KRW
7052,tx_007052,user_0621,2023-10-15,BTC,sell,101564.57,40.63,KRW
7053,tx_007053,user_0622,2023-02-05,ETH,sell,66406.64,26.56,KRW
7054,tx_007054,user_0622,2024-02-16,SOL,sell,95907.11,38.36,KRW
7055,tx_007055,user_0622,2022-09-02,BTC,sell,105651.04,42.26,KRW
7056,tx_007056,user_0622,2023-10-11,SOL,buy,106073.66,42.43,KRW
7057,tx_007057,user_0622,2023-12-12,SOL,buy,70923.89,28.37,KRW
7058,tx_007058,user_0622,2024-01-28,XRP,sell,29007.12,11.6,KRW
7059,tx_007059,user_0622,2024-01-08,SOL,sell,40464.53,16.19,KRW
7060,tx_007060,user_0622,2022-12-13,BTC,buy,19444.61,7.78,KRW
7061,tx_007061,user_0622,2022-06-09,ETH,buy,48692.32,19.48,KRW
7062,tx_007062,user_0622,2022-07-26,XRP,buy,114583.84,45.83,KRW
7063,tx_007063,user_0622,2023-04-24,SOL,sell,59120.31,23.65,KRW
7064,tx_007064,user_0622,2022-04-10,ETH,buy,85203.62,34.08,KRW
7065,tx_007065,user_0623,2022-01-05,XRP,sell,36967.79,14.79,KRW
7066,tx_007066,user_0623,2024-03-13,BTC,sell,46635.58,18.65,KRW
7067,tx_007067,user_0623,2022-04-27,XRP,buy,68765.47,27.51,KRW
7068,tx_007068,user_0623,2024-05-08,ETH,buy,178866.36,71.55,KRW
7069,tx_007069,user_0623,2022-03-06,XRP,sell,74727.52,29.89,KRW
7070,tx_007070,user_0623,2022-01-08,XRP,buy,197909.34,79.16,KRW
7071,tx_007071,user_0623,2022-06-04,ETH,buy,144839.82,57.94,KRW
7072,tx_007072,user_0623,2023-01-14,XRP,sell,84653.14,33.86,KRW
7073,tx_007073,user_0623,2023-07-11,XRP,buy,63277.95,25.31,KRW
7074,tx_007074,user_0623,2022-08-19,BTC,buy,79852.85,31.94,KRW
7075,tx_007075,user_0623,2023-05-27,SOL,buy,103336.32,41.33,KRW
7076,tx_007076,user_0623,2024-05-26,ETH,buy,10000.0,4.0,KRW
7077,tx_007077,user_0623,2022-09-28,SOL,sell,121994.31,48.8,KRW
7078,tx_007078,user_0623,2022-11-10,ETH,buy,44221.11,17.69,KRW
7079,tx_007079,user_0623,2022-12-16,SOL,sell,63246.82,25.3,KRW
7080,tx_007080,user_0623,2022-08-01,XRP,buy,84958.75,33.98,KRW
7081,tx_007081,user_0623,2022-08-28,BTC,buy,22886.02,9.15,KRW
7082,tx_007082,user_0623,2023-02-20,ETH,buy,105744.19,42.3,KRW
7083,tx_007083,user_0623,2022-01-22,ETH,buy,94224.68,37.69,KRW
7084,tx_007084,user_0623,2023-04-20,XRP,sell,104628.03,41.85,KRW
7085,tx_007085,user_0623,2023-05-22,SOL,sell,167638.71,67.06,KRW
7086,tx_007086,user_0623,2022-12-27,BTC,sell,86549.33,34.62,KRW
7087,tx_007087,user_0623,2023-01-30,BTC,buy,67517.56,27.01,KRW
7088,tx_007088,user_0623,2022-08-01,ETH,buy,42540.05,17.02,KRW
7089,tx_007089,user_0623,2023-03-14,BTC,buy,125898.67,50.36,KRW
7090,tx_007090,user_0623,2024-03-07,BTC,buy,115003.68,46.0,KRW
7091,tx_007091,user_0623,2022-08-12,BTC,buy,74153.59,29.66,KRW
7092,tx_007092,user_0623,2023-06-11,BTC,buy,116023.08,46.41,KRW
7093,tx_007093,user_0623,2022-04-24,SOL,sell,46322.83,18.53,KRW
7094,tx_007094,user_0623,2023-12-26,XRP,sell,36291.05,14.52,KRW
7095,tx_007095,user_0624,2022-02-24,XRP,sell,762208.98,304.88,KRW
7096,tx_007096,user_0624,2023-09-08,XRP,sell,807919.09,323.17,KRW
7097,tx_007097,user_0624,2022-04-14,BTC,sell,1091998.19,436.8,KRW
7098,tx_007098,user_0624,2024-06-01,ETH,sell,938942.74,375.58,KRW
7099,tx_007099,user_0624,2023-04-27,ETH,buy,1352421.96,540.97,KRW
7100,tx_007100,user_0624,2023-02-10,BTC,sell,993292.41,397.32,KRW
7101,tx_007101,user_0624,2022-09-13,ETH,sell,1312959.49,525.18,KRW
7102,tx_007102,user_0624,2023-09-07,ETH,buy,815984.05,326.39,KRW
7103,tx_007103,user_0624,2022-08-21,SOL,buy,1471486.24,588.59,KRW
7104,tx_007104,user_0624,2023-06-01,BTC,sell,555446.35,222.18,KRW
7105,tx_007105,user_0625,2022-09-13,ETH,sell,107875.87,43.15,KRW
7106,tx_007106,user_0625,2024-02-11,ETH,sell,121503.88,48.6,KRW
7107,tx_007107,user_0625,2022-09-15,ETH,sell,67315.47,26.93,KRW
7108,tx_007108,user_0625,2023-03-10,BTC,buy,154852.67,61.94,KRW
7109,tx_007109,user_0625,2023-09-20,XRP,sell,182832.12,73.13,KRW
7110,tx_007110,user_0625,2022-09-06,ETH,buy,82526.44,33.01,KRW
7111,tx_007111,user_0625,2023-10-09,ETH,sell,47240.7,18.9,KRW
7112,tx_007112,user_0625,2023-11-26,ETH,buy,53862.57,21.55,KRW
7113,tx_007113,user_0625,2023-03-26,SOL,sell,99884.63,39.95,KRW
7114,tx_007114,user_0625,2022-04-06,BTC,buy,156659.27,62.66,KRW
7115,tx_007115,user_0625,2024-04-29,ETH,buy,58624.57,23.45,KRW
7116,tx_007116,user_0625,2024-03-07,ETH,sell,24031.68,9.61,KRW
7117,tx_007117,user_0625,2022-04-15,ETH,buy,114063.89,45.63,KRW
7118,tx_007118,user_0626,2024-02-22,ETH,sell,92439.87,36.98,KRW
7119,tx_007119,user_0626,2022-11-27,ETH,buy,33045.36,13.22,KRW
7120,tx_007120,user_0626,2024-01-14,XRP,buy,110180.61,44.07,KRW
7121,tx_007121,user_0626,2022-05-17,XRP,buy,139885.47,55.95,KRW
7122,tx_007122,user_0626,2022-12-27,BTC,buy,76923.67,30.77,KRW
7123,tx_007123,user_0626,2023-06-15,SOL,buy,145477.94,58.19,KRW
7124,tx_007124,user_0626,2023-07-22,BTC,sell,123059.7,49.22,KRW
7125,tx_007125,user_0626,2023-06-03,SOL,sell,10000.0,4.0,KRW
7126,tx_007126,user_0626,2024-05-24,ETH,buy,87298.97,34.92,KRW
7127,tx_007127,user_0626,2022-10-25,ETH,buy,129963.14,51.99,KRW
7128,tx_007128,user_0626,2024-03-12,ETH,sell,75868.13,30.35,KRW
7129,tx_007129,user_0626,2022-03-18,SOL,buy,63961.69,25.58,KRW
7130,tx_007130,user_0626,2023-12-07,ETH,buy,145918.16,58.37,KRW
7131,tx_007131,user_0626,2022-04-26,XRP,sell,127886.94,51.15,KRW
7132,tx_007132,user_0626,2023-02-16,BTC,buy,131596.32,52.64,KRW
7133,tx_007133,user_0626,2022-12-25,XRP,sell,59621.71,23.85,KRW
7134,tx_007134,user_0626,2022-01-02,XRP,sell,10000.0,4.0,KRW
7135,tx_007135,user_0626,2023-03-11,XRP,sell,86388.89,34.56,KRW
7136,tx_007136,user_0626,2024-01-03,ETH,sell,126387.4,50.55,KRW
7137,tx_007137,user_0627,2023-02-25,SOL,buy,986167.14,394.47,KRW
7138,tx_007138,user_0627,2024-02-21,XRP,sell,1552962.88,621.19,KRW
7139,tx_007139,user_0627,2023-03-03,BTC,buy,1001779.15,400.71,KRW
7140,tx_007140,user_0627,2023-06-28,SOL,sell,1168772.25,467.51,KRW
7141,tx_007141,user_0627,2023-05-18,BTC,sell,857224.81,342.89,KRW
7142,tx_007142,user_0627,2023-01-09,XRP,sell,1113015.05,445.21,KRW
7143,tx_007143,user_0627,2022-01-07,SOL,sell,1207378.75,482.95,KRW
7144,tx_007144,user_0627,2022-09-02,XRP,buy,1107965.67,443.19,KRW
7145,tx_007145,user_0628,2022-01-06,SOL,buy,50739.51,20.3,KRW
7146,tx_007146,user_0628,2022-03-25,ETH,sell,84371.65,33.75,KRW
7147,tx_007147,user_0628,2022-06-21,XRP,buy,73882.0,29.55,KRW
7148,tx_007148,user_0628,2022-09-30,ETH,sell,144457.15,57.78,KRW
7149,tx_007149,user_0628,2023-04-05,XRP,sell,159587.56,63.84,KRW
7150,tx_007150,user_0628,2022-09-06,XRP,buy,52919.11,21.17,KRW
7151,tx_007151,user_0628,2022-10-23,SOL,sell,125296.72,50.12,KRW
7152,tx_007152,user_0628,2023-06-16,XRP,buy,211228.63,84.49,KRW
7153,tx_007153,user_0628,2024-05-13,SOL,buy,167058.04,66.82,KRW
7154,tx_007154,user_0628,2023-01-09,BTC,sell,149305.63,59.72,KRW
7155,tx_007155,user_0628,2022-11-01,BTC,sell,96851.5,38.74,KRW
7156,tx_007156,user_0628,2022-04-06,ETH,buy,86815.05,34.73,KRW
7157,tx_007157,user_0628,2023-08-18,BTC,buy,105214.32,42.09,KRW
7158,tx_007158,user_0628,2023-02-01,SOL,buy,15857.82,6.34,KRW
7159,tx_007159,user_0628,2023-09-08,SOL,sell,126039.65,50.42,KRW
7160,tx_007160,user_0629,2022-08-29,BTC,sell,169488.76,67.8,KRW
7161,tx_007161,user_0629,2023-12-09,XRP,buy,92087.68,36.84,KRW
7162,tx_007162,user_0629,2024-05-30,BTC,sell,19793.05,7.92,KRW
7163,tx_007163,user_0629,2022-06-23,ETH,sell,81319.77,32.53,KRW
7164,tx_007164,user_0629,2022-03-14,XRP,sell,180944.22,72.38,KRW
7165,tx_007165,user_0629,2023-01-31,ETH,sell,127716.26,51.09,KRW
7166,tx_007166,user_0629,2022-11-29,XRP,buy,130526.42,52.21,KRW
7167,tx_007167,user_0629,2022-03-20,XRP,buy,108131.72,43.25,KRW
7168,tx_007168,user_0629,2022-01-08,XRP,buy,71054.77,28.42,KRW
7169,tx_007169,user_0629,2023-10-04,XRP,buy,120577.87,48.23,KRW
7170,tx_007170,user_0629,2023-10-31,ETH,sell,73845.8,29.54,KRW
7171,tx_007171,user_0629,2022-09-21,XRP,sell,63521.95,25.41,KRW
7172,tx_007172,user_0629,2024-02-14,SOL,buy,137957.31,55.18,KRW
7173,tx_007173,user_0629,2024-05-05,ETH,sell,178437.86,71.38,KRW
7174,tx_007174,user_0629,2024-04-11,XRP,buy,168137.98,67.26,KRW
7175,tx_007175,user_0629,2023-04-17,XRP,sell,109455.79,43.78,KRW
7176,tx_007176,user_0629,2023-08-30,BTC,buy,25821.39,10.33,KRW
7177,tx_007177,user_0629,2023-06-26,ETH,buy,173361.16,69.34,KRW
7178,tx_007178,user_0629,2022-07-31,XRP,buy,189585.0,75.83,KRW
7179,tx_007179,user_0629,2022-09-06,BTC,buy,74455.34,29.78,KRW
7180,tx_007180,user_0630,2023-04-23,BTC,sell,1003729.67,401.49,KRW
7181,tx_007181,user_0630,2023-01-17,XRP,sell,759149.55,303.66,KRW
7182,tx_007182,user_0630,2022-06-02,XRP,sell,1320061.81,528.02,KRW
7183,tx_007183,user_0630,2022-08-02,BTC,sell,956547.33,382.62,KRW
7184,tx_007184,user_0630,2023-03-15,XRP,buy,871196.84,348.48,KRW
7185,tx_007185,user_0630,2024-04-22,ETH,buy,678067.78,271.23,KRW
7186,tx_007186,user_0630,2022-09-04,BTC,buy,1142496.72,457.0,KRW
7187,tx_007187,user_0631,2023-05-11,BTC,sell,1054525.69,421.81,KRW
7188,tx_007188,user_0631,2023-05-20,BTC,sell,714092.79,285.64,KRW
7189,tx_007189,user_0631,2023-07-16,ETH,buy,1134886.75,453.95,KRW
7190,tx_007190,user_0631,2022-10-22,SOL,sell,1047710.88,419.08,KRW
7191,tx_007191,user_0631,2023-04-02,ETH,sell,747479.78,298.99,KRW
7192,tx_007192,user_0631,2023-12-10,SOL,buy,958591.42,383.44,KRW
7193,tx_007193,user_0631,2024-02-16,XRP,buy,593591.84,237.44,KRW
7194,tx_007194,user_0631,2023-02-18,ETH,sell,1126871.7,450.75,KRW
7195,tx_007195,user_0631,2023-04-14,ETH,buy,1013442.38,405.38,KRW
7196,tx_007196,user_0631,2023-10-02,BTC,sell,589926.05,235.97,KRW
7197,tx_007197,user_0632,2023-08-18,BTC,sell,191350.88,76.54,KRW
7198,tx_007198,user_0632,2023-04-13,SOL,sell,82311.66,32.92,KRW
7199,tx_007199,user_0632,2022-07-07,XRP,sell,120180.12,48.07,KRW
7200,tx_007200,user_0632,2024-05-20,BTC,sell,176626.65,70.65,KRW
7201,tx_007201,user_0632,2023-06-29,XRP,buy,32046.68,12.82,KRW
7202,tx_007202,user_0632,2024-01-12,XRP,sell,174018.54,69.61,KRW
7203,tx_007203,user_0632,2023-02-18,XRP,sell,81967.61,32.79,KRW
7204,tx_007204,user_0632,2022-08-18,SOL,buy,78229.55,31.29,KRW
7205,tx_007205,user_0632,2022-03-30,ETH,buy,89648.8,35.86,KRW
7206,tx_007206,user_0632,2023-06-19,SOL,sell,44740.87,17.9,KRW
7207,tx_007207,user_0633,2022-12-05,ETH,buy,131418.92,52.57,KRW
7208,tx_007208,user_0633,2023-06-01,BTC,sell,124989.59,50.0,KRW
7209,tx_007209,user_0633,2023-06-10,BTC,buy,171687.5,68.67,KRW
7210,tx_007210,user_0633,2022-08-06,ETH,sell,127578.94,51.03,KRW
7211,tx_007211,user_0633,2023-12-12,ETH,sell,145028.79,58.01,KRW
7212,tx_007212,user_0633,2022-10-03,SOL,sell,37586.26,15.03,KRW
7213,tx_007213,user_0633,2023-06-09,BTC,buy,77197.92,30.88,KRW
7214,tx_007214,user_0633,2023-11-29,ETH,buy,185323.37,74.13,KRW
7215,tx_007215,user_0633,2023-05-16,ETH,sell,157777.36,63.11,KRW
7216,tx_007216,user_0633,2022-11-21,BTC,sell,82064.69,32.83,KRW
7217,tx_007217,user_0633,2022-02-14,SOL,sell,74991.55,30.0,KRW
7218,tx_007218,user_0633,2023-05-13,ETH,buy,92815.24,37.13,KRW
7219,tx_007219,user_0633,2022-06-16,BTC,buy,10000.0,4.0,KRW
7220,tx_007220,user_0634,2022-03-23,ETH,buy,67895.11,27.16,KRW
7221,tx_007221,user_0634,2023-09-16,SOL,buy,159654.76,63.86,KRW
7222,tx_007222,user_0634,2023-02-05,XRP,buy,78914.41,31.57,KRW
7223,tx_007223,user_0634,2022-01-01,XRP,sell,22607.98,9.04,KRW
7224,tx_007224,user_0634,2024-02-23,ETH,sell,150643.76,60.26,KRW
7225,tx_007225,user_0634,2024-03-06,XRP,buy,85060.54,34.02,KRW
7226,tx_007226,user_0634,2023-05-06,SOL,buy,195822.72,78.33,KRW
7227,tx_007227,user_0634,2023-10-27,BTC,sell,145691.33,58.28,KRW
7228,tx_007228,user_0634,2022-04-25,BTC,buy,104756.0,41.9,KRW
7229,tx_007229,user_0634,2023-03-14,ETH,sell,94025.08,37.61,KRW
7230,tx_007230,user_0634,2023-04-08,SOL,buy,53348.6,21.34,KRW
7231,tx_007231,user_0634,2022-09-01,XRP,buy,47836.12,19.13,KRW
7232,tx_007232,user_0634,2024-02-08,XRP,buy,71182.69,28.47,KRW
7233,tx_007233,user_0634,2023-05-12,SOL,sell,61063.37,24.43,KRW
7234,tx_007234,user_0634,2022-10-29,XRP,sell,74784.4,29.91,KRW
7235,tx_007235,user_0634,2022-09-02,BTC,buy,103581.56,41.43,KRW
7236,tx_007236,user_0634,2023-05-11,ETH,sell,94442.93,37.78,KRW
7237,tx_007237,user_0634,2023-12-30,BTC,buy,167737.34,67.09,KRW
7238,tx_007238,user_0634,2023-07-22,ETH,sell,61936.21,24.77,KRW
7239,tx_007239,user_0634,2022-06-27,XRP,buy,115862.39,46.34,KRW
7240,tx_007240,user_0634,2023-10-27,BTC,sell,31709.79,12.68,KRW
7241,tx_007241,user_0635,2022-06-20,SOL,buy,88302.28,35.32,KRW
7242,tx_007242,user_0635,2022-01-16,SOL,sell,144815.47,57.93,KRW
7243,tx_007243,user_0635,2023-07-07,ETH,sell,138803.65,55.52,KRW
7244,tx_007244,user_0635,2022-01-06,XRP,buy,50556.57,20.22,KRW
7245,tx_007245,user_0635,2023-10-18,SOL,sell,79675.84,31.87,KRW
7246,tx_007246,user_0635,2022-03-31,SOL,sell,122123.77,48.85,KRW
7247,tx_007247,user_0635,2022-04-25,SOL,sell,43815.85,17.53,KRW
7248,tx_007248,user_0635,2023-07-22,XRP,buy,146170.76,58.47,KRW
7249,tx_007249,user_0635,2022-10-19,BTC,buy,110553.53,44.22,KRW
7250,tx_007250,user_0635,2023-06-26,ETH,sell,145825.33,58.33,KRW
7251,tx_007251,user_0635,2023-04-25,BTC,buy,144749.54,57.9,KRW
7252,tx_007252,user_0635,2023-11-12,ETH,buy,18909.41,7.56,KRW
7253,tx_007253,user_0635,2023-03-01,ETH,buy,172204.6,68.88,KRW
7254,tx_007254,user_0636,2023-11-21,BTC,buy,140772.06,56.31,KRW
7255,tx_007255,user_0636,2022-06-25,SOL,sell,161357.72,64.54,KRW
7256,tx_007256,user_0636,2023-05-05,XRP,buy,109684.02,43.87,KRW
7257,tx_007257,user_0636,2024-05-21,XRP,buy,139426.86,55.77,KRW
7258,tx_007258,user_0636,2023-12-24,BTC,buy,101918.6,40.77,KRW
7259,tx_007259,user_0636,2022-12-12,XRP,sell,130060.99,52.02,KRW
7260,tx_007260,user_0636,2023-09-16,BTC,buy,10000.0,4.0,KRW
7261,tx_007261,user_0636,2023-10-21,BTC,sell,122936.47,49.17,KRW
7262,tx_007262,user_0636,2023-10-31,XRP,buy,63482.56,25.39,KRW
7263,tx_007263,user_0636,2024-03-31,BTC,buy,76293.22,30.52,KRW
7264,tx_007264,user_0636,2023-05-31,BTC,sell,170921.46,68.37,KRW
7265,tx_007265,user_0636,2022-07-19,SOL,buy,169651.09,67.86,KRW
7266,tx_007266,user_0636,2024-03-26,SOL,buy,136709.01,54.68,KRW
7267,tx_007267,user_0636,2022-06-06,BTC,sell,20650.65,8.26,KRW
7268,tx_007268,user_0636,2024-02-18,BTC,buy,152841.48,61.14,KRW
7269,tx_007269,user_0636,2023-06-25,BTC,buy,115689.02,46.28,KRW
7270,tx_007270,user_0636,2023-06-07,SOL,sell,98622.2,39.45,KRW
7271,tx_007271,user_0637,2022-04-01,BTC,buy,51135.76,20.45,KRW
7272,tx_007272,user_0637,2023-05-02,BTC,buy,130843.02,52.34,KRW
7273,tx_007273,user_0637,2022-11-08,XRP,buy,152792.15,61.12,KRW
7274,tx_007274,user_0637,2024-01-02,BTC,buy,167977.41,67.19,KRW
7275,tx_007275,user_0637,2024-03-14,BTC,sell,73638.69,29.46,KRW
7276,tx_007276,user_0637,2024-01-30,XRP,sell,64683.51,25.87,KRW
7277,tx_007277,user_0637,2022-12-27,BTC,buy,91427.1,36.57,KRW
7278,tx_007278,user_0637,2022-01-24,BTC,buy,46465.92,18.59,KRW
7279,tx_007279,user_0637,2024-04-12,SOL,buy,10000.0,4.0,KRW
7280,tx_007280,user_0637,2024-05-02,XRP,sell,45196.37,18.08,KRW
7281,tx_007281,user_0637,2024-05-04,XRP,buy,90659.31,36.26,KRW
7282,tx_007282,user_0637,2023-03-19,ETH,sell,143564.65,57.43,KRW
7283,tx_007283,user_0637,2023-07-20,ETH,sell,140405.18,56.16,KRW
7284,tx_007284,user_0637,2024-04-30,XRP,buy,73326.41,29.33,KRW
7285,tx_007285,user_0638,2023-08-10,XRP,sell,139064.57,55.63,KRW
7286,tx_007286,user_0638,2022-02-21,SOL,sell,73152.2,29.26,KRW
7287,tx_007287,user_0638,2022-01-21,ETH,buy,88458.62,35.38,KRW
7288,tx_007288,user_0638,2022-08-09,BTC,buy,108933.04,43.57,KRW
7289,tx_007289,user_0638,2022-12-18,ETH,sell,44640.35,17.86,KRW
7290,tx_007290,user_0638,2023-11-17,XRP,buy,82090.47,32.84,KRW
7291,tx_007291,user_0638,2024-03-21,BTC,buy,90721.93,36.29,KRW
7292,tx_007292,user_0638,2022-08-31,ETH,sell,125220.11,50.09,KRW
7293,tx_007293,user_0638,2024-02-08,BTC,sell,114402.82,45.76,KRW
7294,tx_007294,user_0638,2022-08-21,BTC,buy,102303.42,40.92,KRW
7295,tx_007295,user_0638,2023-12-23,ETH,sell,116474.86,46.59,KRW
7296,tx_007296,user_0638,2022-03-13,ETH,sell,116844.62,46.74,KRW
7297,tx_007297,user_0638,2022-09-23,SOL,buy,178942.81,71.58,KRW
7298,tx_007298,user_0638,2022-10-02,BTC,buy,146030.45,58.41,KRW
7299,tx_007299,user_0638,2023-02-18,BTC,sell,140182.33,56.07,KRW
7300,tx_007300,user_0638,2023-10-18,BTC,sell,77000.46,30.8,KRW
7301,tx_007301,user_0639,2023-02-26,SOL,buy,52753.57,21.1,KRW
7302,tx_007302,user_0639,2023-03-03,ETH,sell,109404.98,43.76,KRW
7303,tx_007303,user_0639,2022-09-26,BTC,sell,125375.64,50.15,KRW
7304,tx_007304,user_0639,2022-03-05,ETH,buy,58261.3,23.3,KRW
7305,tx_007305,user_0639,2023-06-02,BTC,sell,65999.26,26.4,KRW
7306,tx_007306,user_0639,2023-02-25,BTC,buy,61297.93,24.52,KRW
7307,tx_007307,user_0639,2022-07-08,BTC,sell,51835.31,20.73,KRW
7308,tx_007308,user_0639,2023-08-13,SOL,buy,53630.2,21.45,KRW
7309,tx_007309,user_0639,2022-06-20,BTC,buy,122399.01,48.96,KRW
7310,tx_007310,user_0639,2023-06-19,SOL,sell,107592.57,43.04,KRW
7311,tx_007311,user_0639,2022-11-01,BTC,buy,90171.24,36.07,KRW
7312,tx_007312,user_0639,2022-06-04,ETH,buy,156177.34,62.47,KRW
7313,tx_007313,user_0639,2024-03-26,SOL,buy,141808.62,56.72,KRW
7314,tx_007314,user_0639,2023-08-27,XRP,sell,157837.34,63.13,KRW
7315,tx_007315,user_0639,2022-04-18,XRP,sell,160492.98,64.2,KRW
7316,tx_007316,user_0639,2023-03-15,BTC,sell,36679.84,14.67,KRW
7317,tx_007317,user_0639,2022-06-09,SOL,sell,103695.26,41.48,KRW
7318,tx_007318,user_0639,2023-01-31,ETH,buy,82531.44,33.01,KRW
7319,tx_007319,user_0640,2024-04-28,BTC,sell,85500.77,34.2,KRW
7320,tx_007320,user_0640,2022-09-12,SOL,buy,99230.53,39.69,KRW
7321,tx_007321,user_0640,2022-07-28,ETH,sell,91019.26,36.41,KRW
7322,tx_007322,user_0640,2022-08-27,BTC,buy,65442.16,26.18,KRW
7323,tx_007323,user_0640,2024-02-03,SOL,buy,154617.36,61.85,KRW
7324,tx_007324,user_0640,2022-11-25,ETH,buy,157310.31,62.92,KRW
7325,tx_007325,user_0640,2024-03-05,SOL,buy,59771.51,23.91,KRW
7326,tx_007326,user_0640,2022-01-31,XRP,sell,124968.48,49.99,KRW
7327,tx_007327,user_0640,2022-10-13,XRP,sell,32694.15,13.08,KRW
7328,tx_007328,user_0640,2023-05-01,XRP,buy,69315.73,27.73,KRW
7329,tx_007329,user_0640,2024-02-06,ETH,buy,48430.89,19.37,KRW
